MOA,Component Type,Room Type,Building Type,Evaluator Name,Year of Service,External Wall Material,Street Number,Street Complement,Street Type,Street Name,Postal Code,Municipality,Heating Type,Apartment Type,Floor,Location Precision,Year of Construction,Number of Apartments,Number of Floors,Habitable Surface,Department Code,Asbestos Presence
0,2,41,0,6,0.6025137548099119,0,-1.8089697123867619,0,6,15,-0.14041484433799997,2,0,7,1.0394579285496066,179,0.4901041523794408,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,32,0,6,0.6025137548099119,0,-1.8089697123867619,0,6,15,-0.14041484433799997,2,0,7,-0.11836263734560244,179,0.4901041523794408,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,6,0.6025137548099119,0,-1.8089697123867619,0,6,15,-0.14041484433799997,2,0,7,-0.11836263734560244,179,0.4901041523794408,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,32,0,14,0.8408887491195964,0,-1.9920010520559337,0,7,32,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.639587547698504,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,41,0,14,0.8408887491195964,0,-1.9920010520559337,0,7,32,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.639587547698504,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,32,0,14,0.8408887491195964,0,-1.9920010520559337,0,7,32,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.639587547698504,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,41,0,14,0.8408887491195964,0,-1.9920010520559337,0,7,32,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.639587547698504,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,41,0,14,0.8408887491195964,0,-1.918788516188265,0,7,32,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.639587547698504,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,26,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,26,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,43,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,30,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,26,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,30,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,43,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,25,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,25,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,26,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,26,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,26,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,13,1.0792637434292809,0,-1.8821822482544306,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,32,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,41,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,41,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,1.0394579285496066,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,32,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,13,1.0792637434292809,0,-1.8089697123867619,0,6,21,-0.14041484433799997,2,0,8,3.3550990603400246,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,25,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,27,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,27,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,45,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,30,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,27,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,25,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,26,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,32,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,25,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,40,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,30,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,40,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,30,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,26,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,27,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,25,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,32,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,43,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,26,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,25,45,0,13,1.0792637434292809,0,1.8882633489305116,0,6,22,-0.14041484433799997,2,0,9,-1.2761832032408114,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,43,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,25,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,3,41,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,16,41,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,13,1.0792637434292809,0,1.8150508130628429,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,13,1.0792637434292809,0,1.7418382771951741,0,6,22,-0.14041484433799997,2,0,8,2.1972784944448156,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,13,1.0792637434292809,0,1.7418382771951741,0,6,22,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,32,0,13,1.0792637434292809,0,1.7418382771951741,0,6,22,-0.14041484433799997,2,0,8,-0.11836263734560244,179,0.7890709430175673,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,24,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,3,32,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,25,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,32,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,32,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,3,41,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,41,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,32,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,3,45,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,26,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,40,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,45,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,26,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,45,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,3,40,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,43,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,24,40,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,26,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,40,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,3,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,16,43,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,43,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,41,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,41,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,40,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,40,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,25,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,45,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,43,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,18,45,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,25,32,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,25,43,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,25,25,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,25,26,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,25,30,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
0,25,41,1,9,1.3176387377389656,0,-1.918788516188265,0,5,24,-0.15573262044360017,2,1,8,-1.2761832032408114,179,0.9385543383366305,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,0.0
